,price,beds,livings,wc,area,street_width,age,ketchen,ac,furnished,district,advertiser_type,review,onMarket,IsRent
4189,25000,1,1,1,50.0,25.0,3.0,True,True,False,حي المونسية,agent,4.5,62,False
4198,23000,1,0,1,50.0,21.0,1.0,True,True,False,حي العارض,owner,4.37,78,False
4199,75000,3,1,3,166.0,20.0,0.0,True,False,False,حي النرجس,exclusive_marketer,4.75,33,False
4201,24000,3,1,2,200.0,20.0,3.0,True,False,False,حي اليرموك,exclusive_marketer,4.6,5,True
4212,80000,3,1,3,220.0,20.0,0.0,True,True,False,حي العارض,owner,0.0,91,False
4213,35000,3,1,2,100.0,15.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.48,102,False
4216,33000,3,1,2,130.0,18.0,12.0,True,False,False,حي العارض,normal_marketer,3.61,80,False
4219,70000,3,1,3,155.0,30.0,1.0,True,True,False,حي غرناطة,exclusive_marketer,4.31,36,False
4220,24000,1,1,1,120.0,40.0,2.0,True,True,False,حي المونسية,normal_marketer,4.31,12,True
4221,85000,3,2,3,280.0,15.0,2.0,True,True,False,حي الياسمين,agent,4.71,21,True
4230,70000,3,1,3,165.0,38.0,0.0,True,True,False,حي غرناطة,exclusive_marketer,4.26,42,False
4239,50000,3,1,2,150.0,24.0,0.0,True,True,False,حي العارض,normal_marketer,3.74,5,True
4244,40000,3,1,2,143.0,15.0,0.0,True,False,False,حي العارض,undefined,4.28,31,False
4246,68000,3,1,3,117.0,35.0,0.0,False,False,False,حي النرجس,owner,4.43,16,True
4248,40000,3,1,2,150.0,15.0,0.0,False,False,False,حي النرجس,owner,4.85,27,False
4258,40000,3,1,2,250.0,22.0,2.0,True,True,False,حي الياسمين,owner,3.97,19,False
4259,26000,1,1,1,70.0,26.0,3.0,False,True,False,حي النرجس,exclusive_marketer,3.93,226,True
4262,17000,1,1,1,40.0,30.0,5.0,True,True,False,حي المونسية,exclusive_marketer,4.16,35,False
4267,18000,1,1,1,80.0,30.0,5.0,True,False,False,حي اليرموك,normal_marketer,3.84,28,False
4279,60000,3,1,3,175.0,16.0,0.0,True,True,False,حي النرجس,normal_marketer,3.97,48,True
4283,45000,3,1,3,300.0,20.0,7.0,True,True,False,حي النرجس,normal_marketer,3.23,9,True
4285,50000,3,1,3,150.0,30.0,0.0,True,True,False,حي قرطبة,normal_marketer,4.28,33,True
4286,28000,1,1,1,60.0,27.0,0.0,True,True,False,حي اليرموك,exclusive_marketer,4.43,63,True
4289,32000,1,1,1,60.0,30.0,3.0,True,True,False,حي العارض,owner,4.83,27,False
4292,70000,3,2,3,200.0,33.0,0.0,False,True,False,حي المونسية,owner,5.0,72,False
4300,23000,1,1,1,150.0,26.0,0.0,True,True,False,حي اليرموك,owner,4.49,33,False
4301,50000,3,1,2,150.0,20.0,1.0,True,True,False,حي النرجس,exclusive_marketer,4.52,18,False
4303,22000,1,0,1,70.0,21.0,3.0,True,True,False,حي النرجس,owner,4.07,119,False
4305,75000,3,2,3,180.0,35.0,0.0,True,True,False,حي النرجس,normal_marketer,4.36,29,True
4306,65000,4,1,3,162.0,18.0,0.0,False,True,False,حي المونسية,agent,4.3,43,True
4309,70000,3,2,3,177.0,30.0,0.0,False,False,False,حي قرطبة,owner,0.0,86,True
4312,30000,3,1,2,150.0,15.0,2.0,True,False,False,حي النرجس,exclusive_marketer,4.7,44,True
4314,36000,3,1,2,120.0,20.0,0.0,False,False,False,حي العارض,normal_marketer,3.74,21,True
4321,89000,3,2,4,200.0,30.0,0.0,True,True,True,حي العارض,exclusive_marketer,4.68,40,True
4323,70000,4,1,3,200.0,32.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.54,24,True
4324,27000,1,1,1,90.0,44.0,0.0,True,True,True,حي اليرموك,exclusive_marketer,4.43,78,False
4334,40000,3,1,3,150.0,16.0,2.0,False,False,False,حي العارض,exclusive_marketer,3.88,33,False
4337,45000,2,1,3,120.0,20.0,0.0,True,False,False,حي المونسية,normal_marketer,4.06,17,True
4339,65000,4,1,3,147.0,35.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.5,93,True
4341,20000,3,1,2,120.0,15.0,0.0,True,False,False,حي الرمال,owner,5.0,6,True
4347,26000,4,1,2,180.0,20.0,0.0,True,False,False,حي الرمال,agent,4.96,18,True
4355,25000,1,1,1,70.0,12.0,1.0,True,True,False,حي المونسية,exclusive_marketer,4.67,108,False
4363,37000,3,1,2,130.0,15.0,0.0,False,False,False,حي النرجس,normal_marketer,3.74,36,False
4366,80000,4,1,3,140.0,30.0,0.0,False,False,False,حي اليرموك,agent,4.3,55,True
4371,42000,3,1,2,150.0,20.0,0.0,True,True,False,حي العارض,normal_marketer,3.74,13,True
4372,65000,3,2,3,150.0,33.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.26,18,False
4380,80000,4,1,3,200.0,35.0,0.0,True,True,False,حي الياسمين,exclusive_marketer,4.26,20,True
4390,70000,3,1,4,186.0,30.0,1.0,False,False,False,حي قرطبة,owner,5.0,59,False
4395,42000,3,1,3,150.0,26.0,0.0,False,True,False,حي المونسية,normal_marketer,4.75,16,True
4396,75000,4,1,3,170.0,30.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.54,61,False
4399,80000,3,1,3,200.0,25.0,3.0,True,True,False,حي النرجس,normal_marketer,4.28,20,True
4401,77000,3,1,3,211.0,30.0,0.0,True,True,False,حي النرجس,owner,0.0,23,False
4403,83000,4,1,3,190.0,23.0,0.0,True,True,False,حي النرجس,normal_marketer,4.44,28,False
4411,30000,3,1,2,133.0,11.0,0.0,True,False,False,حي العارض,normal_marketer,4.06,4,True
4413,27000,1,1,1,60.0,28.0,4.0,True,True,False,حي النرجس,owner,4.52,74,False
4421,22000,1,0,1,50.0,9.0,0.0,True,True,False,حي اليرموك,exclusive_marketer,0.0,58,False
4427,55000,3,1,3,160.0,30.0,5.0,True,True,False,حي قرطبة,exclusive_marketer,4.56,125,True
4428,24000,1,1,1,100.0,31.0,5.0,True,True,True,حي العارض,exclusive_marketer,3.74,68,True
4429,21000,3,1,2,200.0,21.0,0.0,True,False,False,حي الرمال,owner,4.75,85,True
4434,40000,3,1,2,250.0,22.0,2.0,True,True,False,حي الياسمين,owner,3.97,19,False
4439,40000,3,1,2,110.0,31.0,5.0,True,False,False,حي العارض,exclusive_marketer,4.16,75,False
4444,28000,3,1,2,150.0,20.0,0.0,True,False,False,حي العارض,normal_marketer,4.31,4,True
4446,32000,3,1,2,150.0,30.0,5.0,False,False,False,حي المونسية,exclusive_marketer,4.64,35,False
4449,40000,2,1,2,150.0,15.0,10.0,False,False,False,حي قرطبة,normal_marketer,4.17,29,False
4452,75000,2,1,3,120.0,35.0,0.0,False,False,False,حي النرجس,owner,4.43,63,True
4458,70000,5,1,3,177.0,40.0,0.0,True,True,False,حي غرناطة,exclusive_marketer,4.72,40,False
4460,30000,4,0,2,160.0,25.0,3.0,True,False,False,حي العارض,exclusive_marketer,4.38,92,True
4463,50000,3,1,2,130.0,25.0,0.0,True,True,False,حي قرطبة,exclusive_marketer,4.64,30,True
4481,80000,3,1,3,200.0,36.0,0.0,True,True,False,حي العارض,normal_marketer,3.74,27,False
4482,40000,3,1,2,100.0,15.0,0.0,True,False,False,حي العارض,normal_marketer,3.74,26,False
4486,42000,3,1,2,120.0,36.0,6.0,True,True,False,حي الياسمين,exclusive_marketer,4.31,47,False
4490,44000,2,2,2,150.0,14.0,2.0,True,True,False,حي النرجس,exclusive_marketer,4.69,37,False
4494,35000,2,1,2,140.0,19.0,0.0,True,False,False,حي العارض,exclusive_marketer,4.35,73,True
4496,90000,4,1,4,240.0,25.0,0.0,True,True,False,حي العارض,normal_marketer,3.75,14,True
4501,40000,3,1,2,150.0,36.0,3.0,True,True,False,حي قرطبة,normal_marketer,4.13,1,True
4504,28000,3,1,2,300.0,18.0,0.0,True,False,False,حي المونسية,agent,4.5,31,True
4506,45000,4,1,3,150.0,15.0,2.0,True,True,False,حي النرجس,exclusive_marketer,4.31,13,True
4508,67000,4,1,3,154.0,30.0,0.0,True,True,False,حي غرناطة,exclusive_marketer,4.26,3,True
4511,45000,4,1,2,230.0,12.0,7.0,True,True,False,حي النرجس,owner,5.0,91,True
4512,39000,4,0,2,175.0,15.0,0.0,True,False,False,حي النرجس,owner,0.0,49,False
4516,85000,5,1,4,174.0,30.0,0.0,False,False,False,حي قرطبة,normal_marketer,4.34,105,False
4517,30000,2,1,3,125.0,15.0,1.0,True,False,False,حي العارض,owner,5.0,41,True
4521,55000,4,1,2,160.0,35.0,4.0,True,True,False,حي الياسمين,exclusive_marketer,4.5,54,True
4524,35000,3,1,2,150.0,23.0,2.0,True,False,False,حي العارض,normal_marketer,4.28,11,True
4525,40000,3,1,2,155.0,27.0,0.0,False,False,False,حي العارض,normal_marketer,4.29,24,False
4528,22000,1,1,1,40.0,30.0,5.0,True,True,False,حي المونسية,exclusive_marketer,4.16,62,False
4532,60000,4,1,3,200.0,27.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.75,29,False
4534,100000,3,3,3,149.0,30.0,1.0,True,True,True,حي النرجس,normal_marketer,4.47,24,False
4541,50000,4,1,2,250.0,40.0,4.0,True,True,False,حي العارض,exclusive_marketer,4.58,26,False
4542,38000,2,2,3,158.0,30.0,1.0,True,True,False,حي الياسمين,normal_marketer,4.67,12,True
4551,20000,3,1,2,120.0,20.0,0.0,False,False,False,حي الرمال,exclusive_marketer,4.2,50,False
4552,55000,5,2,3,300.0,15.0,0.0,True,True,False,حي النرجس,normal_marketer,3.75,17,False
4553,75000,3,2,3,200.0,36.0,0.0,True,True,False,حي النرجس,owner,4.28,27,True
4554,85000,4,1,3,200.0,30.0,0.0,False,True,True,حي العارض,owner,0.0,33,False
4556,30000,2,1,1,50.0,29.0,5.0,True,True,False,حي غرناطة,normal_marketer,4.33,19,False
4557,55000,3,1,3,150.0,20.0,0.0,True,False,False,حي قرطبة,normal_marketer,3.92,31,True
4558,120000,3,2,3,139.0,30.0,0.0,True,True,True,حي العارض,owner,5.0,54,True
4559,38000,3,2,2,250.0,39.0,4.0,True,True,False,حي العارض,agent,3.74,45,False
4561,60000,2,2,2,160.0,30.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.35,50,True
4563,45000,3,1,2,150.0,20.0,0.0,True,False,False,حي النرجس,exclusive_marketer,0.0,18,False
4564,35000,3,1,2,110.0,20.0,2.0,False,False,False,حي العارض,exclusive_marketer,3.94,19,True
4565,80000,3,2,3,175.0,30.0,0.0,True,True,True,حي العارض,owner,5.0,121,False
4569,85000,5,1,3,177.0,36.0,5.0,True,True,True,حي الياسمين,exclusive_marketer,5.0,28,False
4576,35000,4,1,4,350.0,20.0,2.0,False,False,False,حي العارض,owner,4.23,167,False
4579,40000,2,2,2,150.0,18.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.69,11,True
4586,20000,3,1,2,150.0,19.0,0.0,False,False,False,حي الرمال,exclusive_marketer,4.56,25,True
4590,45000,3,1,3,180.0,17.0,0.0,True,True,False,حي النرجس,normal_marketer,4.85,13,True
4591,30000,2,1,1,150.0,34.0,0.0,True,True,False,حي اليرموك,exclusive_marketer,3.4,38,False
4597,24000,1,1,1,110.0,24.0,6.0,True,True,False,حي اليرموك,owner,4.28,92,False
4598,17000,1,0,1,40.0,13.0,5.0,True,True,False,حي اليرموك,normal_marketer,4.35,25,False
4605,35000,3,1,2,150.0,21.0,3.0,False,False,False,حي العارض,normal_marketer,4.44,29,False
4606,40000,3,1,2,130.0,15.0,0.0,True,True,False,حي النرجس,owner,4.0,115,True
4607,20000,1,1,1,50.0,30.0,5.0,True,True,False,حي اليرموك,exclusive_marketer,4.16,64,True
4610,26000,1,1,1,100.0,30.0,0.0,True,True,False,حي المونسية,normal_marketer,5.0,173,False
4614,35000,1,1,2,260.0,20.0,5.0,True,False,False,حي المونسية,exclusive_marketer,4.08,48,True
4616,33000,1,1,1,160.0,36.0,0.0,True,True,False,حي العارض,undefined,3.98,89,True
4621,42000,2,1,2,100.0,30.0,5.0,True,False,False,حي العارض,exclusive_marketer,3.74,78,True
4622,38000,3,0,2,145.0,16.0,0.0,True,False,False,حي العارض,exclusive_marketer,4.38,77,False
4623,36000,3,1,2,200.0,15.0,2.0,True,False,False,حي قرطبة,exclusive_marketer,4.15,67,True
4625,50000,3,1,2,150.0,21.0,0.0,True,True,False,حي العارض,normal_marketer,4.29,18,True
4627,24000,3,1,2,180.0,26.0,4.0,True,False,False,حي الرمال,exclusive_marketer,4.96,18,False
4632,74000,4,1,3,170.0,34.0,0.0,True,True,False,حي النرجس,owner,4.26,56,True
4636,28000,2,1,2,200.0,38.0,4.0,True,True,False,حي اليرموك,agent,4.29,13,True
4640,33000,1,1,1,100.0,28.0,0.0,True,True,False,حي الياسمين,exclusive_marketer,4.48,110,False
4641,26000,3,1,2,250.0,15.0,2.0,True,True,False,حي اليرموك,exclusive_marketer,4.34,88,False
4645,78000,3,1,3,171.0,36.0,1.0,True,True,False,حي النرجس,normal_marketer,4.44,65,False
4646,34000,2,1,2,200.0,20.0,0.0,True,True,False,حي العارض,normal_marketer,4.22,3,True
4648,95000,3,2,4,200.0,30.0,0.0,True,True,True,حي النرجس,normal_marketer,4.47,32,True
4649,85000,3,1,3,146.0,20.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.44,13,True
4650,75000,4,1,4,150.0,20.0,0.0,True,True,False,حي النرجس,owner,4.0,36,False
4652,75000,3,2,3,168.0,30.0,0.0,True,False,False,حي العارض,owner,4.34,181,False
4655,35000,4,1,3,190.0,22.0,4.0,True,True,False,حي قرطبة,exclusive_marketer,5.0,18,False
4662,22000,3,1,2,150.0,16.0,0.0,True,False,False,حي الرمال,owner,4.34,24,False
4666,27000,3,1,2,160.0,15.0,2.0,True,False,False,حي العارض,exclusive_marketer,4.39,81,True
4667,40000,2,2,2,200.0,17.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.69,26,False
4668,80000,3,1,4,226.0,30.0,0.0,True,False,False,حي النرجس,owner,4.34,134,False
4672,57000,4,2,3,155.0,30.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.65,4,True
4674,28000,3,1,2,180.0,20.0,5.0,False,False,False,حي اليرموك,exclusive_marketer,4.8,40,False
4675,70000,2,1,4,160.0,20.0,0.0,True,True,False,حي قرطبة,normal_marketer,4.0,37,False
4676,35000,3,1,3,120.0,20.0,2.0,False,True,False,حي العارض,owner,4.0,19,True
4677,34000,2,1,2,100.0,15.0,5.0,True,True,False,حي النرجس,owner,4.46,8,True
4684,70000,3,1,3,165.0,38.0,0.0,True,True,False,حي غرناطة,exclusive_marketer,4.26,42,False
4685,50000,2,2,3,150.0,19.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.69,18,False
4689,20000,1,1,1,90.0,40.0,6.0,True,True,False,حي اليرموك,normal_marketer,4.31,43,True
4692,40000,3,1,2,140.0,15.0,0.0,False,True,False,حي العارض,normal_marketer,3.97,24,False
4693,25000,1,1,1,50.0,20.0,3.0,True,True,False,حي المونسية,owner,4.52,78,True
4695,32000,3,1,2,140.0,15.0,10.0,True,False,False,حي اليرموك,exclusive_marketer,4.09,39,True
4696,30000,4,0,2,170.0,25.0,3.0,True,False,False,حي العارض,exclusive_marketer,4.38,63,True
4697,70000,4,2,4,180.0,36.0,0.0,True,True,False,حي قرطبة,exclusive_marketer,4.35,53,False
4704,64000,4,1,3,165.0,30.0,0.0,True,True,False,حي النرجس,normal_marketer,3.97,48,False
4708,40000,3,1,1,45.0,26.0,3.0,True,True,False,حي اليرموك,owner,4.28,97,False
4713,70000,4,1,3,200.0,30.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.35,28,True
4719,30000,2,1,1,100.0,23.0,2.0,True,True,False,حي المونسية,exclusive_marketer,4.31,96,False
4720,115000,2,1,3,300.0,15.0,0.0,True,True,True,حي الياسمين,owner,5.0,73,False
4724,23000,1,0,1,120.0,37.0,0.0,True,True,False,حي العارض,undefined,5.0,17,False
4728,70000,3,2,4,190.0,33.0,0.0,False,True,False,حي النرجس,normal_marketer,4.28,10,True
4731,80000,3,1,4,226.0,30.0,0.0,False,False,False,حي المونسية,owner,4.34,134,False
4733,55000,4,1,3,198.0,20.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.74,86,False
4735,20000,2,1,1,80.0,20.0,6.0,True,False,False,حي اليرموك,owner,4.06,32,True
4738,80000,3,1,3,137.0,25.0,0.0,False,False,False,حي النرجس,normal_marketer,4.34,107,False
4740,28000,1,1,1,50.0,23.0,0.0,True,True,True,حي اليرموك,exclusive_marketer,4.43,56,False
4744,45000,4,1,2,200.0,22.0,0.0,True,True,False,حي النرجس,owner,4.85,28,True
4756,45000,4,1,2,250.0,17.0,6.0,True,True,False,حي النرجس,owner,4.2,20,True
4759,80000,4,1,3,100.0,35.0,1.0,True,True,False,حي المونسية,owner,3.67,30,False
4761,33000,3,1,2,150.0,20.0,0.0,False,False,False,حي العارض,agent,4.43,31,False
4762,23000,1,1,1,140.0,21.0,4.0,True,True,False,حي اليرموك,exclusive_marketer,4.26,35,False
4769,32000,3,1,2,160.0,36.0,8.0,True,True,False,حي الياسمين,normal_marketer,3.86,16,True
4773,30000,1,0,1,200.0,20.0,3.0,True,True,False,حي النرجس,agent,4.54,33,False
4787,2600,1,1,1,60.0,22.0,5.0,True,True,False,حي اليرموك,normal_marketer,4.35,13,True
4794,60000,3,1,2,160.0,20.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.26,33,False
4796,40000,3,1,1,110.0,24.0,4.0,True,True,False,حي اليرموك,owner,4.28,97,False
4797,20000,1,1,1,50.0,30.0,5.0,True,True,False,حي المونسية,agent,4.33,20,False
4798,27000,1,1,1,150.0,29.0,2.0,True,True,False,حي النرجس,exclusive_marketer,5.0,79,False
4799,40000,3,1,2,150.0,17.0,0.0,True,False,False,حي العارض,normal_marketer,3.94,23,True
4809,38000,4,1,2,120.0,15.0,0.0,True,False,False,حي العارض,normal_marketer,4.28,67,False
4811,37000,3,1,2,250.0,21.0,0.0,True,True,False,حي العارض,owner,3.97,26,False
4814,50000,3,1,2,160.0,20.0,0.0,True,True,False,حي العارض,normal_marketer,3.43,21,True
4823,20000,3,1,2,175.0,20.0,0.0,True,False,False,حي الرمال,agent,3.84,73,False
4824,20000,1,1,1,50.0,24.0,0.0,True,True,False,حي اليرموك,exclusive_marketer,4.43,23,True
4835,34000,3,1,2,150.0,19.0,2.0,True,True,False,حي العارض,exclusive_marketer,4.31,3,True
4837,80000,3,2,1,144.0,20.0,3.0,True,True,False,حي الياسمين,normal_marketer,3.75,29,False
4842,17000,1,0,1,300.0,38.0,0.0,True,True,False,حي اليرموك,owner,4.28,16,True
4846,75000,3,2,3,188.0,30.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.67,10,True
4847,70000,5,1,2,150.0,20.0,5.0,True,False,True,حي الياسمين,exclusive_marketer,3.95,39,False
4849,35000,3,1,2,120.0,20.0,0.0,False,False,False,حي المونسية,normal_marketer,4.34,30,False
4854,90000,4,1,2,261.0,34.0,3.0,True,True,False,حي غرناطة,normal_marketer,4.28,55,True
4857,75000,4,2,3,180.0,36.0,0.0,True,True,False,حي قرطبة,exclusive_marketer,4.26,59,False
4859,57000,4,2,3,160.0,36.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.09,21,False
4862,36000,3,1,3,150.0,15.0,4.0,True,True,False,حي النرجس,exclusive_marketer,5.0,17,True
4863,48000,4,2,3,136.0,20.0,7.0,True,True,False,حي غرناطة,owner,0.0,56,True
4864,32000,3,1,2,90.0,17.0,3.0,True,False,False,حي العارض,owner,1.0,23,True
4865,50000,4,1,3,100.0,21.0,0.0,True,False,False,حي العارض,normal_marketer,4.0,20,False
4866,95000,4,2,3,160.0,31.0,1.0,True,True,True,حي النرجس,normal_marketer,4.2,65,True
4869,28000,2,1,1,120.0,26.0,0.0,True,True,False,حي غرناطة,owner,3.82,158,False
4873,23000,3,1,2,150.0,20.0,0.0,True,False,False,حي الرمال,normal_marketer,4.19,28,True
4879,36000,3,1,2,250.0,19.0,0.0,True,False,False,حي العارض,owner,3.97,30,False
4884,21000,1,0,1,80.0,32.0,2.0,True,True,True,حي اليرموك,exclusive_marketer,4.43,84,True
4896,18000,1,1,1,110.0,20.0,5.0,True,True,False,حي المونسية,normal_marketer,3.87,16,True
4897,120000,3,1,2,121.0,30.0,1.0,True,True,True,حي العارض,exclusive_marketer,4.54,19,False
4900,75000,5,1,3,180.0,20.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.35,29,False
4901,24000,3,1,2,140.0,20.0,5.0,True,False,False,حي اليرموك,agent,4.3,67,False
4903,43000,2,1,3,200.0,22.0,0.0,False,False,False,حي النرجس,owner,0.0,18,False
4904,24000,1,1,1,70.0,40.0,9.0,True,True,False,حي المونسية,normal_marketer,4.42,61,False
4908,17000,1,1,1,130.0,30.0,9.0,True,False,False,حي المونسية,agent,4.63,19,True
4909,32000,3,1,2,150.0,15.0,0.0,False,False,False,حي العارض,normal_marketer,3.74,6,True
4914,25000,1,1,1,100.0,38.0,0.0,True,True,False,حي المونسية,exclusive_marketer,3.4,46,False
